x,y,rho,ux,uy,speed
2,26,1.000909135550598,-0.0001465686321542834,0.0009871804316093384,0.0009980017878160226
2,27,1.000907792336613,-0.000153993714337301,0.001096382649355074,0.001107144515346687
2,28,1.000905960532176,-0.0001612292276700268,0.001211038556662819,0.001221723884345001
2,29,1.000903604208176,-0.000168238193545694,0.001331001533895393,0.001341592029269482
2,30,1.000900688154497,-0.0001749831176858288,0.001456077445857264,0.001466553994849581
2,31,1.000897178414554,-0.000181426233418576,0.001586065248370611,0.001596407983649975
2,32,1.000893042308736,-0.0001875298047014377,0.001720716735471157,0.001730905402204833
2,33,1.000888249001406,-0.0001932563949243617,0.001859776339549417,0.001869790380584676
2,34,1.000882769520108,-0.0001985692039484539,0.002002942436386366,0.002012761320234984
2,35,1.000876577345941,-0.0002034323507877678,0.002149906452870795,0.002159509777112047
2,36,1.000869648402885,-0.0002078112262195641,0.002300315675045576,0.002309683465456525
2,37,1.000861961657144,-0.000211672777327363,0.00245381175458901,0.002462924580985109
2,38,1.000853499065172,-0.0002149858592680075,0.002609994948573619,0.002618834196978689
2,39,1.000844246165215,-0.0002177215073187378,0.002768462101202495,0.00277701009370576
2,40,1.000834191966736,-0.000219853271909769,0.002928772216277825,0.002937012454180328
2,41,1.000823329519568,-0.0002213574637725667,0.003090483973935573,0.003098401252246138
2,42,1.000811655730399,-0.000222213456976167,0.003253122516289791,0.003260703133750897
2,43,1.00079917189493,-0.0002224038930157926,0.003416216541049319,0.003423448399927703
2,44,1.000785883428496,-0.000221914937989065,0.003579266160258776,0.003586138938423369
2,45,1.000771800349499,-0.0002207364330074319,0.003741779596411411,0.003748284823886465
2,46,1.000756936914286,-0.0002188620937264299,0.003903241957216342,0.003909373145741447
2,47,1.000741312043017,-0.000216289596868897,0.004063151545149368,0.004068904234380972
2,48,1.000724948852751,-0.0002130207132610323,0.004220989377670335,0.004226361218670742
2,49,1.000707875020918,-0.0002090613234763575,0.004376255109928899,0.004381245875792921
2,50,1.000690122214938,-0.0002044214790489856,0.004528437120729653,0.004533048742016663
2,51,1.000671726392784,-0.0001991153439955132,0.004677048040907864,0.004681284577674651
2,52,1.000652727132207,-0.0001931611827789104,0.004821595221032397,0.004825462850133135
2,53,1.000633167872366,-0.0001865812284468982,0.004961615855484425,0.004965122803335603
2,54,1.000613095150378,-0.0001794015998803791,0.005096647648520099,0.005099804132239305
2,55,1.000592558792277,-0.0001716521011953845,0.005226263526477751,0.005229081649012229
2,56,1.000571611068848,-0.0001633660745409705,0.005350042324245918,0.005352535973305886
2,57,1.0005503068479,-0.0001545801389493542,0.005467603085110184,0.005469787794390565
2,58,1.000528702684925,-0.0001453339881895702,0.005578575599384095,0.005580468410999806
2,59,1.0005068569515,-0.0001356700802003631,0.005682634302727948,0.005684253600007825
2,60,1.000484828878843,-0.0001256333920561159,0.005779468512056633,0.005780833852572969
2,61,1.0004626786791,-0.0001152710733075346,0.005868815947836101,0.005869947874548531
2,62,1.000440466561373,-0.0001046321719212334,0.005950432528507881,0.005951352381410938
2,63,1.000418252863044,-9.376726626082205e-05,0.006024125559757885,0.00602485527294642
2,64,1.000396097058136,-8.272817678948316e-05,0.006089722966642785,0.006090284867039597
2,65,1.000374057915955,-7.156759209504864e-05,0.006147106211451184,0.006147522809644549
2,66,1.000352192520351,-6.033878155139884e-05,0.006196178862359408,0.006196472646829697
2,67,1.000330556470211,-4.909523071171422e-05,0.00623689932174562,0.006237092551122648
